user_id,user_archetype,page_name,entry_time,exit_time
21,b,/,2024-06-26 07:42:37.159687+00:00,2024-06-26 07:42:37.213442+00:00
21,b,/details,2024-06-26 07:42:37.219214+00:00,2024-06-26 07:43:09.369691+00:00
21,b,/patients,2024-06-26 07:43:09.377647+00:00,2024-06-26 07:43:11.835694+00:00
21,b,/1/,2024-06-26 07:43:11.848536+00:00,2024-06-26 07:43:14.154557+00:00
21,b,/record_hover_event/,2024-06-26 07:43:14.159930+00:00,2024-06-26 07:44:46.767489+00:00
21,b,/save_legend_click/,2024-06-26 07:44:46.779710+00:00,2024-06-26 07:44:49.930718+00:00
21,b,/record_hover_event/,2024-06-26 07:44:49.936040+00:00,2024-06-26 07:44:50.669723+00:00
21,b,/save_legend_click/,2024-06-26 07:44:50.681870+00:00,2024-06-26 07:44:52.680432+00:00
21,b,/record_hover_event/,2024-06-26 07:44:52.685851+00:00,2024-06-26 07:46:54.919764+00:00
21,b,/1/process_user_input/,2024-06-26 07:46:54.924793+00:00,2024-06-26 07:46:55.203005+00:00
21,b,/patients,2024-06-26 07:46:55.211850+00:00,2024-06-26 07:46:57.483999+00:00
21,b,/2/,2024-06-26 07:46:57.495606+00:00,2024-06-26 07:46:59.221379+00:00
21,b,/record_hover_event/,2024-06-26 07:46:59.227702+00:00,2024-06-26 07:47:25.660310+00:00
21,b,/save_legend_click/,2024-06-26 07:47:25.672947+00:00,2024-06-26 07:47:31.997439+00:00
21,b,/record_hover_event/,2024-06-26 07:47:32.003150+00:00,2024-06-26 07:47:39.943438+00:00
21,b,/save_legend_click/,2024-06-26 07:47:39.961519+00:00,2024-06-26 07:47:50.924920+00:00
21,b,/record_hover_event/,2024-06-26 07:47:50.930254+00:00,2024-06-26 07:49:29.856225+00:00
21,b,/2/process_user_input/,2024-06-26 07:49:29.865256+00:00,2024-06-26 07:49:29.914534+00:00
21,b,/patients,2024-06-26 07:49:29.919931+00:00,2024-06-26 07:49:35.226090+00:00
21,b,/3/,2024-06-26 07:49:35.235742+00:00,2024-06-26 07:49:36.936766+00:00
21,b,/record_hover_event/,2024-06-26 07:49:36.941630+00:00,2024-06-26 07:53:39.876330+00:00
21,b,/3/prediction/,2024-06-26 07:53:39.883956+00:00,2024-06-26 07:53:39.896197+00:00
21,b,/track_link_click/,2024-06-26 07:53:39.901615+00:00,2024-06-26 07:53:48.887870+00:00
21,b,/record_hover_event/,2024-06-26 07:53:48.893239+00:00,2024-06-26 07:55:07.051641+00:00
21,b,/3/,2024-06-26 07:55:07.065951+00:00,2024-06-26 07:55:07.925351+00:00
21,b,/record_hover_event/,2024-06-26 07:55:07.930317+00:00,2024-06-26 07:56:26.168957+00:00
21,b,/3/process_user_input/,2024-06-26 07:56:26.173927+00:00,2024-06-26 07:56:26.317132+00:00
21,b,/patients,2024-06-26 07:56:26.325532+00:00,2024-06-26 07:56:28.391439+00:00
21,b,/4/,2024-06-26 07:56:28.403152+00:00,2024-06-26 07:56:32.651985+00:00
