user_id,user_archetype,page_name,entry_time,exit_time
38,a,/,2024-08-08 08:24:51.685191+00:00,2024-08-08 08:24:51.758051+00:00
38,a,/details,2024-08-08 08:24:51.763649+00:00,2024-08-08 08:25:25.886058+00:00
38,a,/patients,2024-08-08 08:25:25.897554+00:00,2024-08-08 08:25:27.936045+00:00
38,a,/1/,2024-08-08 08:25:27.948927+00:00,2024-08-08 08:25:29.599825+00:00
38,a,/record_hover_event/,2024-08-08 08:25:29.604860+00:00,2024-08-08 08:26:14.860189+00:00
38,a,/1/process_user_input/,2024-08-08 08:26:14.864959+00:00,2024-08-08 08:26:14.983290+00:00
38,a,/patients,2024-08-08 08:26:14.991056+00:00,2024-08-08 08:26:16.902751+00:00
38,a,/2/,2024-08-08 08:26:16.914511+00:00,2024-08-08 08:26:18.274514+00:00
38,a,/record_hover_event/,2024-08-08 08:26:18.280169+00:00,2024-08-08 08:27:14.902806+00:00
38,a,/2/process_user_input/,2024-08-08 08:27:14.908243+00:00,2024-08-08 08:27:15.026523+00:00
38,a,/patients,2024-08-08 08:27:15.035425+00:00,2024-08-08 08:27:20.591445+00:00
38,a,/3/,2024-08-08 08:27:20.603384+00:00,2024-08-08 08:27:21.749190+00:00
38,a,/record_hover_event/,2024-08-08 08:27:21.753739+00:00,2024-08-08 08:29:10.489197+00:00
38,a,/3/process_user_input/,2024-08-08 08:29:10.493870+00:00,2024-08-08 08:29:10.709118+00:00
38,a,/patients,2024-08-08 08:29:10.716287+00:00,2024-08-08 08:29:12.763991+00:00
38,a,/4/,2024-08-08 08:29:12.776888+00:00,2024-08-08 08:29:13.960375+00:00
38,a,/record_hover_event/,2024-08-08 08:29:13.965107+00:00,2024-08-08 08:29:45.782228+00:00
38,a,/4/prediction/,2024-08-08 08:29:45.790865+00:00,2024-08-08 08:29:45.811018+00:00
38,a,/track_link_click/,2024-08-08 08:29:45.819359+00:00,2024-08-08 08:29:46.676304+00:00
38,a,/record_hover_event/,2024-08-08 08:29:46.681795+00:00,2024-08-08 08:30:03.852583+00:00
38,a,/4/,2024-08-08 08:30:03.864641+00:00,2024-08-08 08:30:04.904597+00:00
38,a,/record_hover_event/,2024-08-08 08:30:04.910170+00:00,2024-08-08 08:31:41.708352+00:00
38,a,/4/process_user_input/,2024-08-08 08:31:41.713899+00:00,2024-08-08 08:31:41.858482+00:00
38,a,/patients,2024-08-08 08:31:41.867138+00:00,2024-08-08 08:31:43.677595+00:00
38,a,/5/,2024-08-08 08:31:43.685440+00:00,2024-08-08 08:31:44.709818+00:00
38,a,/record_hover_event/,2024-08-08 08:31:44.714732+00:00,2024-08-08 08:33:03.680058+00:00
38,a,/5/process_user_input/,2024-08-08 08:33:03.685669+00:00,2024-08-08 08:33:03.814267+00:00
38,a,/patients,2024-08-08 08:33:03.822816+00:00,2024-08-08 08:33:08.782960+00:00
38,a,/6/,2024-08-08 08:33:08.794803+00:00,2024-08-08 08:33:12.366367+00:00
38,a,/record_hover_event/,2024-08-08 08:33:12.371872+00:00,2024-08-08 08:34:48.475346+00:00
38,a,/6/process_user_input/,2024-08-08 08:34:48.481019+00:00,2024-08-08 08:34:48.612298+00:00
38,a,/patients,2024-08-08 08:34:48.624131+00:00,2024-08-08 08:34:52.292619+00:00
38,a,/7/,2024-08-08 08:34:52.308458+00:00,2024-08-08 08:34:54.634677+00:00
38,a,/record_hover_event/,2024-08-08 08:34:54.639704+00:00,2024-08-08 08:36:31.508496+00:00
38,a,/7/process_user_input/,2024-08-08 08:36:31.513369+00:00,2024-08-08 08:36:31.578802+00:00
38,a,/patients,2024-08-08 08:36:31.584529+00:00,2024-08-08 08:36:34.594739+00:00
38,a,/8/,2024-08-08 08:36:34.606459+00:00,2024-08-08 08:36:37.327507+00:00
38,a,/record_hover_event/,2024-08-08 08:36:37.331818+00:00,2024-08-08 08:37:37.870612+00:00
38,a,/8/process_user_input/,2024-08-08 08:37:37.874918+00:00,2024-08-08 08:37:38.005230+00:00
38,a,/patients,2024-08-08 08:37:38.013205+00:00,2024-08-08 08:37:40.495093+00:00
38,a,/9/,2024-08-08 08:37:40.500414+00:00,2024-08-08 08:37:44.579967+00:00
38,a,/record_hover_event/,2024-08-08 08:37:44.586126+00:00,2024-08-08 08:40:12.623274+00:00
38,a,/9/process_user_input/,2024-08-08 08:40:12.628236+00:00,2024-08-08 08:40:12.681523+00:00
38,a,/patients,2024-08-08 08:40:12.686383+00:00,2024-08-08 08:40:14.796282+00:00
38,a,/10/,2024-08-08 08:40:14.811380+00:00,2024-08-08 08:40:16.199140+00:00
38,a,/record_hover_event/,2024-08-08 08:40:16.204056+00:00,2024-08-08 08:41:24.965644+00:00
38,a,/10/process_user_input/,2024-08-08 08:41:24.971337+00:00,2024-08-08 08:41:25.208613+00:00
38,a,/patients,2024-08-08 08:41:25.217398+00:00,2024-08-08 08:41:26.993012+00:00
38,a,/11/,2024-08-08 08:41:27.004647+00:00,2024-08-08 08:41:28.103009+00:00
38,a,/record_hover_event/,2024-08-08 08:41:28.107836+00:00,2024-08-08 08:44:04.808830+00:00
38,a,/11/process_user_input/,2024-08-08 08:44:04.814184+00:00,2024-08-08 08:44:05.064245+00:00
38,a,/patients,2024-08-08 08:44:05.073239+00:00,2024-08-08 08:44:07.638828+00:00
38,a,/12/,2024-08-08 08:44:07.650631+00:00,2024-08-08 08:44:10.838044+00:00
38,a,/record_hover_event/,2024-08-08 08:44:10.842849+00:00,2024-08-08 08:45:18.288563+00:00
38,a,/12/process_user_input/,2024-08-08 08:45:18.294084+00:00,2024-08-08 08:45:18.418817+00:00
38,a,/patients,2024-08-08 08:45:18.429847+00:00,2024-08-08 08:45:20.608216+00:00
38,a,/sus,2024-08-08 08:45:20.620616+00:00,2024-08-08 08:45:20.818002+00:00
38,a,/sus/,2024-08-08 08:45:20.825600+00:00,2024-08-08 08:46:51.573858+00:00
38,a,/tam/,2024-08-08 08:46:51.587226+00:00,2024-08-08 08:52:43.614338+00:00
