user_id,user_archetype,patient,link_clicks,timestamp
5,b,1,guidelinesLink_simple,2024-06-04 09:09:23.098192+00:00
5,b,3,predictiondetailsLink,2024-06-04 09:15:17.944185+00:00
5,b,9,predictiondetailsLink,2024-06-04 09:29:09.907167+00:00
5,b,12,predictiondetailsLink,2024-06-04 09:36:37.939283+00:00
