user_id,user_archetype,patient,link_clicks,timestamp
22,a,1,predictiondetailsLink,2024-06-26 11:04:21.072561+00:00
22,a,1,guidelinedetailsLink,2024-06-26 11:04:47.768314+00:00
22,a,4,predictiondetailsLink,2024-06-26 11:09:00.222191+00:00
22,a,6,predictiondetailsLink,2024-06-26 11:12:45.931570+00:00
22,a,7,predictiondetailsLink,2024-06-26 11:17:11.210789+00:00
22,a,7,guidelinedetailsLink,2024-06-26 11:17:53.361516+00:00
22,a,10,predictiondetailsLink,2024-06-26 11:25:43.764646+00:00
22,a,11,predictiondetailsLink,2024-06-26 11:28:13.332749+00:00
